transaction_id,card_id,merchant_id,transaction_date,merchant_category,transaction_amount,merchant_country,entry_mode,transaction_currency
398,19565,5489,2025-09-21,cash_advance,1368.73,de,manual_keyed,cad
399,3253,2851,2025-04-28,digital_services,1344.68,ae,ecommerce,gbp
400,14875,14320,2025-07-27,electronics,6957.26,sg,manual_keyed,eur
401,24204,9209,2025-05-01,cash_advance,2882.11,fr,ecommerce,usd
402,20679,3636,2025-11-07,fuel,6865.86,ae,contactless,eur
403,4370,14578,2025-05-23,travel,1380.54,uk,ecommerce,usd
404,6923,8128,2025-12-08,gaming,7154.96,uk,chip,eur
405,6504,6707,2025-01-17,electronics,928.55,us,manual_keyed,cad
406,19082,3795,2025-11-03,electronics,1923.23,br,ecommerce,eur
407,3994,4034,2025-09-17,fuel,7154.48,uk,manual_keyed,cad
408,13665,12380,2025-08-12,travel,1674.04,mx,chip,gbp
409,3925,14859,2025-01-16,fuel,1999.65,ae,contactless,gbp
410,22800,398,2025-02-28,digital_services,6838.77,mx,manual_keyed,usd
411,15571,3765,2025-11-13,gaming,8930.74,uk,ecommerce,gbp
412,15077,2688,2025-03-10,cash_advance,7492.53,ae,wallet,usd
413,12013,12137,2025-06-08,gaming,1519.15,uk,ecommerce,eur
414,18616,2907,2025-09-13,fuel,1415.51,sg,ecommerce,gbp
415,13783,13864,2025-08-01,digital_services,5769.04,fr,wallet,eur
416,10011,4736,2025-09-04,cash_advance,3374.56,sg,wallet,cad
417,5733,8920,2025-08-16,fuel,3761.23,fr,wallet,usd
418,17023,1898,2025-07-06,jewelry,1382.83,de,ecommerce,eur
419,11368,904,2025-01-31,cash_advance,1733.86,ae,manual_keyed,eur
420,7,1748,2025-12-31,jewelry,9194.81,uk,ecommerce,cad
421,13573,10738,2025-08-31,digital_services,3923.18,br,chip,cad
422,15094,5047,2025-12-08,fuel,7591.31,uk,manual_keyed,eur
423,10654,5334,2025-02-02,grocery,1677.35,de,wallet,usd
424,23795,4854,2025-12-31,jewelry,2650.21,mx,chip,eur
425,2168,2037,2025-02-18,cash_advance,4933.59,br,contactless,usd
426,3094,6477,2025-02-24,gaming,6436.93,fr,chip,cad
427,15076,3059,2025-01-13,digital_services,3367.97,fr,wallet,gbp
428,17117,7412,2025-09-14,cash_advance,8773.31,ae,wallet,gbp
429,5606,3111,2025-11-30,travel,3336.18,us,contactless,cad
430,15518,8382,2025-12-25,grocery,9258.64,de,ecommerce,eur
431,17243,1625,2025-07-10,travel,4298.29,de,contactless,cad
432,765,6657,2025-06-25,travel,6082.98,uk,ecommerce,cad
433,2147,7448,2025-04-12,grocery,3813.9,br,ecommerce,eur
434,10,4440,2025-10-16,cash_advance,8347.12,uk,wallet,cad
435,5128,4319,2025-07-21,grocery,5402.69,uk,ecommerce,cad
436,2901,12757,2025-04-24,digital_services,4124.61,uk,ecommerce,gbp
437,14788,9512,2025-04-28,jewelry,3117.57,ae,manual_keyed,usd
438,9667,12762,2025-04-16,cash_advance,4787.5,uk,contactless,cad
439,17228,2578,2025-03-01,fuel,2425.08,uk,contactless,gbp
440,284,14484,2025-04-27,travel,3278.27,fr,contactless,gbp
441,16667,3114,2025-02-06,travel,8809.61,de,ecommerce,gbp
442,4109,9474,2025-02-20,fuel,7027.42,uk,ecommerce,cad
443,11790,14785,2025-03-18,grocery,6994.23,fr,contactless,cad
444,7992,3197,2025-04-25,jewelry,5555.51,mx,contactless,cad
445,2067,11999,2025-11-07,jewelry,7017.54,de,contactless,eur
446,19429,10960,2025-02-26,cash_advance,7393.06,br,ecommerce,gbp
447,18296,13673,2025-09-07,travel,7461.09,mx,manual_keyed,usd
448,15918,8613,2025-01-21,gaming,8361.28,br,manual_keyed,cad
449,6222,1232,2025-12-24,grocery,1323.34,fr,ecommerce,usd
450,13505,14052,2025-11-19,digital_services,1921.29,br,contactless,usd
451,2666,8829,2025-01-24,travel,2853.32,ae,manual_keyed,usd
452,9081,525,2025-12-18,fuel,161.83,sg,manual_keyed,gbp
453,5465,11531,2025-02-14,travel,6025.63,uk,chip,usd
454,21746,11329,2025-08-20,travel,1801.53,ae,manual_keyed,cad
455,6764,12845,2025-06-17,grocery,4094.79,sg,contactless,eur
456,18088,2480,2025-04-19,jewelry,3941.4,us,contactless,eur
457,8981,4235,2025-01-24,digital_services,1368.45,de,manual_keyed,eur
458,16099,8774,2025-07-02,electronics,3997.93,br,manual_keyed,usd
459,9401,4993,2025-08-24,grocery,1637.91,sg,contactless,eur
460,9265,12278,2025-12-17,travel,617.92,uk,contactless,usd
461,18853,12528,2025-01-03,jewelry,1077.66,de,ecommerce,gbp
462,23218,3647,2025-02-07,travel,8691.11,br,chip,gbp
463,5941,8805,2025-11-06,travel,5136.45,sg,manual_keyed,cad
464,305,14381,2025-11-27,cash_advance,7305.02,sg,chip,cad
465,17003,7390,2025-10-30,grocery,9111.91,de,manual_keyed,eur
466,19232,4130,2025-10-04,travel,3923.97,mx,ecommerce,eur
467,12578,231,2025-02-25,electronics,4795.0,mx,wallet,usd
468,16466,14271,2025-09-17,electronics,263.95,de,wallet,eur
469,3608,1422,2025-03-25,fuel,8839.05,mx,ecommerce,gbp
470,692,11442,2025-03-28,gaming,6848.73,us,ecommerce,cad
471,8412,12553,2025-02-16,electronics,4651.77,ae,contactless,gbp
472,19637,5024,2025-01-19,jewelry,696.56,fr,ecommerce,usd
473,20940,14365,2025-02-17,grocery,8436.05,mx,ecommerce,usd
474,17616,11641,2025-06-29,cash_advance,2717.76,br,chip,eur
475,7250,4191,2025-11-21,cash_advance,4733.1,de,ecommerce,eur
476,6597,208,2025-06-30,travel,7557.0,ae,chip,eur
477,11021,6667,2025-10-13,jewelry,3.64,sg,contactless,usd
478,14229,2028,2025-02-06,grocery,333.07,us,wallet,usd
479,23094,8870,2025-10-09,travel,4462.11,br,manual_keyed,eur
480,8111,8246,2025-09-07,grocery,4488.44,br,chip,gbp
481,14967,5482,2025-05-19,fuel,1960.47,us,wallet,gbp
482,112,13010,2025-08-02,jewelry,8352.84,us,chip,cad
483,22812,7352,2025-02-11,electronics,9301.46,br,chip,usd
484,7244,6342,2025-05-14,travel,7573.77,sg,wallet,usd
485,12427,542,2025-11-24,electronics,8273.88,de,wallet,gbp
486,7376,13888,2025-01-26,gaming,5318.94,ae,manual_keyed,eur
487,23294,11902,2025-05-15,jewelry,4119.22,us,chip,eur
488,2938,3839,2025-10-13,gaming,3450.92,us,chip,cad
489,7533,12231,2025-03-08,fuel,6342.89,uk,wallet,usd
490,16803,5448,2025-08-05,fuel,8580.22,uk,wallet,cad
491,22660,3686,2025-05-11,fuel,1742.73,fr,ecommerce,eur
492,10014,3487,2025-10-22,jewelry,249.89,mx,contactless,gbp
493,20458,4304,2025-08-26,grocery,5139.47,br,wallet,eur
494,15006,4988,2025-03-04,jewelry,3206.64,de,manual_keyed,usd
495,10557,4467,2025-01-19,jewelry,3952.03,fr,wallet,eur
496,17046,14650,2025-04-04,fuel,5701.85,sg,manual_keyed,cad
497,1594,7261,2025-10-14,fuel,3159.68,br,contactless,usd
498,13285,2748,2025-07-28,cash_advance,5820.28,uk,manual_keyed,gbp
499,23991,4813,2025-04-25,travel,3130.48,mx,wallet,eur
500,21030,598,2025-11-30,fuel,8710.49,br,manual_keyed,eur
501,9911,2626,2025-02-16,cash_advance,8112.97,ae,manual_keyed,cad
502,12066,9163,2025-07-30,cash_advance,6652.26,us,ecommerce,eur
503,11893,750,2025-01-28,electronics,216.58,sg,wallet,eur
504,10311,10208,2025-05-24,cash_advance,317.94,ae,manual_keyed,eur
505,7083,173,2025-11-05,jewelry,4950.05,br,wallet,gbp
506,3691,488,2025-08-25,electronics,545.97,uk,ecommerce,usd
507,23716,11832,2025-10-31,cash_advance,3443.03,br,chip,eur
508,5364,6898,2025-02-24,gaming,3708.2,mx,wallet,usd
509,2174,6036,2025-01-21,fuel,5323.66,us,chip,usd
510,9446,5469,2025-08-18,gaming,8813.78,de,contactless,eur
511,12136,12353,2025-08-08,jewelry,4992.51,us,chip,cad
512,16121,5695,2025-07-03,fuel,7977.56,fr,wallet,cad
513,13779,12515,2025-04-12,fuel,7078.97,sg,wallet,usd
514,3059,8255,2025-01-19,gaming,4798.0,uk,manual_keyed,eur
515,4098,11723,2025-10-28,digital_services,7215.46,mx,manual_keyed,cad
516,14420,2630,2025-11-20,jewelry,93.73,de,contactless,cad
517,11909,2504,2025-10-03,electronics,1168.2,mx,chip,eur
518,5961,4960,2025-12-02,digital_services,2328.78,ae,contactless,eur
519,17039,9573,2025-06-07,fuel,5692.17,fr,manual_keyed,cad
520,16656,11277,2025-08-03,gaming,4762.6,uk,wallet,gbp
521,11650,3447,2025-11-19,cash_advance,5945.45,br,manual_keyed,eur
522,2047,604,2025-03-29,electronics,5010.33,fr,wallet,gbp
523,11325,11895,2025-09-28,gaming,3802.73,uk,chip,eur
524,910,9804,2025-01-27,electronics,1019.88,fr,contactless,cad
525,9771,8244,2025-06-26,electronics,6463.58,uk,ecommerce,eur
526,12175,12265,2025-01-06,cash_advance,5575.06,br,chip,eur
527,19904,7471,2025-02-23,jewelry,5457.74,br,manual_keyed,gbp
528,72,978,2025-03-30,electronics,7144.12,uk,wallet,usd
529,2622,7763,2025-02-04,fuel,413.88,sg,chip,eur
530,21059,7269,2025-06-28,travel,8019.23,fr,chip,usd
531,7139,7434,2025-02-09,electronics,2397.42,ae,wallet,eur
532,19511,10287,2025-10-04,gaming,1718.31,br,wallet,gbp
533,11161,7505,2025-09-07,cash_advance,6744.67,ae,ecommerce,usd
534,13992,8396,2025-12-17,grocery,5655.93,fr,chip,usd
535,13982,11983,2025-02-20,digital_services,6801.24,uk,manual_keyed,cad
536,6078,9031,2025-07-08,gaming,930.32,sg,wallet,usd
537,2127,7753,2025-01-06,jewelry,4100.25,de,wallet,eur
538,19343,3994,2025-02-15,jewelry,177.97,de,chip,cad
539,1053,3548,2025-07-23,electronics,8338.6,mx,contactless,cad
540,12708,6127,2025-05-25,digital_services,571.37,mx,wallet,usd
541,9283,13823,2025-09-29,cash_advance,1372.26,mx,contactless,gbp
542,7440,3258,2025-04-25,jewelry,4908.67,fr,chip,gbp
543,20089,2586,2025-11-23,gaming,3208.72,us,ecommerce,usd
544,4959,3031,2025-09-10,grocery,8715.65,us,contactless,gbp
545,2272,14797,2025-02-03,fuel,7206.52,ae,manual_keyed,cad
546,16776,9337,2025-04-01,grocery,4245.96,us,contactless,gbp
547,24100,8065,2025-03-08,travel,3528.95,uk,manual_keyed,eur
548,4557,55,2025-08-21,gaming,6430.12,sg,wallet,gbp
549,14377,6053,2025-10-09,digital_services,9288.88,fr,manual_keyed,cad
550,3795,10520,2025-05-02,fuel,2264.14,uk,manual_keyed,eur
551,18355,10326,2025-09-21,electronics,8922.06,sg,chip,gbp
552,22163,10872,2025-04-23,fuel,7266.67,us,ecommerce,eur
553,3969,6294,2025-08-11,cash_advance,4649.16,ae,wallet,eur
554,19140,13026,2025-07-03,grocery,4660.73,us,ecommerce,cad
555,7801,11300,2025-08-20,cash_advance,2495.95,de,contactless,cad
556,18454,3370,2025-08-25,jewelry,7606.88,fr,wallet,usd
557,2817,11796,2025-10-02,electronics,1774.88,ae,contactless,cad
558,23272,5694,2025-12-25,gaming,7597.99,sg,manual_keyed,cad
559,1765,7380,2025-05-08,fuel,123.74,uk,contactless,eur
560,19437,12948,2025-09-06,travel,1224.02,us,ecommerce,gbp
561,8959,13124,2025-01-08,cash_advance,4346.57,ae,manual_keyed,eur
562,10794,8222,2025-05-07,travel,2727.09,de,manual_keyed,cad
563,622,2618,2025-03-29,cash_advance,7666.54,mx,wallet,cad
564,11477,9448,2025-04-04,fuel,6392.27,ae,wallet,eur
565,1774,10141,2025-11-04,jewelry,3408.33,de,ecommerce,eur
566,9717,11327,2025-02-14,electronics,3384.33,ae,manual_keyed,cad
567,6896,1870,2025-11-03,fuel,4704.85,fr,contactless,usd
568,10337,6619,2025-04-02,fuel,8997.89,ae,wallet,eur
569,12977,9039,2025-09-26,jewelry,2714.33,sg,wallet,gbp
570,119,7080,2025-02-04,jewelry,5287.32,sg,contactless,gbp
571,16021,6459,2025-08-09,electronics,2868.2,fr,ecommerce,eur
572,1017,3901,2025-07-13,gaming,5189.71,fr,ecommerce,cad
573,4859,3869,2025-07-03,jewelry,3347.4,ae,ecommerce,eur
574,17508,11863,2025-12-13,grocery,2561.14,fr,ecommerce,usd
575,9522,13707,2025-11-26,jewelry,8885.6,mx,ecommerce,cad
576,6208,13805,2025-11-26,jewelry,7561.81,fr,manual_keyed,usd
577,11212,11287,2025-03-25,electronics,1497.58,ae,contactless,cad
578,4398,7851,2025-01-14,grocery,4352.87,mx,ecommerce,gbp
579,5796,642,2025-04-04,jewelry,8621.52,de,ecommerce,gbp
580,11684,9226,2025-06-04,jewelry,8357.16,br,contactless,eur
581,23886,12009,2025-06-17,jewelry,8827.71,mx,chip,eur
582,16374,11858,2025-09-22,jewelry,1274.76,mx,wallet,gbp
583,6516,12254,2025-04-20,gaming,6911.58,br,wallet,cad
584,19223,13361,2025-09-23,cash_advance,5294.46,de,ecommerce,cad
585,7438,9735,2025-12-12,travel,3121.9,uk,manual_keyed,usd
586,19953,11623,2025-08-23,travel,6948.73,fr,chip,eur
587,22663,6617,2025-03-20,digital_services,8969.06,fr,chip,gbp
588,22439,6015,2025-07-04,fuel,8767.95,ae,manual_keyed,cad
589,1085,9856,2025-03-11,digital_services,3380.9,uk,ecommerce,gbp
590,11081,4231,2025-07-14,digital_services,1766.49,uk,contactless,gbp
591,3663,11331,2025-04-24,digital_services,3591.1,us,wallet,gbp
592,7258,10443,2025-01-10,electronics,209.34,ae,contactless,usd
593,21523,7068,2025-03-26,cash_advance,6910.85,fr,wallet,eur
594,11420,12810,2025-03-23,electronics,2809.99,mx,contactless,gbp
595,125,5687,2025-01-22,electronics,4552.22,ae,wallet,eur
596,20078,4264,2025-10-29,grocery,1335.4,sg,wallet,eur
597,12148,2303,2025-06-17,fuel,6085.84,br,ecommerce,usd
598,17207,7519,2025-10-10,fuel,797.02,de,manual_keyed,eur
599,21344,9530,2025-01-10,cash_advance,1615.33,mx,ecommerce,usd
600,2042,3217,2025-10-21,electronics,698.45,mx,manual_keyed,cad
601,17018,354,2025-03-11,grocery,987.26,br,wallet,cad
602,8621,2358,2025-09-02,grocery,2904.9,ae,wallet,gbp
603,18372,11098,2025-02-27,cash_advance,3725.34,sg,manual_keyed,cad
604,13183,8953,2025-01-01,travel,852.6,ae,manual_keyed,eur
605,10506,5875,2025-01-18,digital_services,4003.54,ae,contactless,eur
606,7332,4792,2025-08-10,digital_services,4407.92,fr,chip,eur
607,10569,10653,2025-04-19,electronics,1928.39,ae,wallet,usd
608,10698,761,2025-07-11,electronics,3399.6,mx,ecommerce,gbp
609,2864,10,2025-10-04,jewelry,565.62,fr,contactless,gbp
610,11233,9204,2025-09-23,travel,210.51,mx,ecommerce,eur
611,11517,4093,2025-07-17,gaming,6719.0,fr,contactless,eur
612,10031,5953,2025-12-05,travel,872.05,fr,chip,gbp
613,2417,2247,2025-03-01,digital_services,6974.14,fr,contactless,eur
614,4320,2396,2025-12-26,jewelry,7450.61,fr,contactless,cad
615,1866,3556,2025-09-12,gaming,5363.69,us,contactless,eur
616,9390,1874,2025-08-28,gaming,1286.22,sg,manual_keyed,usd
617,434,7575,2025-09-25,electronics,2537.71,br,chip,cad
618,18984,7217,2025-07-27,jewelry,5461.11,mx,chip,usd
619,22688,5364,2025-10-08,travel,1071.37,us,wallet,cad
620,9795,8805,2025-03-29,gaming,2674.86,ae,manual_keyed,cad
621,3793,4642,2025-11-01,electronics,2570.64,fr,manual_keyed,eur
622,22515,4819,2025-07-12,gaming,1931.88,ae,contactless,gbp
623,14957,4764,2025-10-22,electronics,5729.0,sg,wallet,cad
624,8113,2454,2025-01-21,grocery,5781.06,fr,ecommerce,eur
625,11689,7547,2025-09-17,jewelry,8114.13,mx,manual_keyed,gbp
626,3680,7018,2025-07-11,digital_services,3719.74,mx,ecommerce,gbp
627,35,2054,2025-04-21,fuel,3911.48,fr,chip,gbp
628,13647,4463,2025-09-26,grocery,263.34,de,ecommerce,gbp
629,23966,12962,2025-03-12,digital_services,792.84,mx,contactless,cad
630,7974,13756,2025-12-22,cash_advance,3630.08,de,wallet,gbp
631,15588,5469,2025-08-07,digital_services,2526.23,sg,contactless,gbp
632,13370,3357,2025-09-26,gaming,3824.07,uk,chip,usd
633,6408,5583,2025-04-15,digital_services,3953.09,fr,chip,usd
634,14689,11263,2025-10-30,electronics,3407.89,us,ecommerce,eur
635,16299,6102,2025-11-03,fuel,8501.09,sg,wallet,eur
636,9779,8926,2025-08-01,gaming,8318.11,de,wallet,usd
637,4629,9628,2025-07-20,gaming,8117.72,br,ecommerce,gbp
638,6382,9671,2025-03-04,electronics,1380.24,br,wallet,cad
639,21263,11504,2025-03-11,gaming,3074.75,ae,contactless,gbp
640,4939,12297,2025-08-02,travel,5115.58,uk,wallet,gbp
641,16830,64,2025-09-15,grocery,4242.73,sg,wallet,cad
642,7752,5648,2025-11-09,jewelry,5650.02,br,chip,usd
643,14502,1495,2025-03-09,jewelry,5036.37,us,contactless,gbp
644,22881,13310,2025-12-08,electronics,8759.95,fr,wallet,cad
645,11926,9242,2025-11-03,gaming,5011.84,br,wallet,usd
646,2120,1839,2025-05-31,gaming,7138.81,fr,manual_keyed,usd
647,13252,6825,2025-12-05,electronics,3665.72,fr,manual_keyed,gbp
648,12571,5864,2025-09-04,fuel,9435.6,ae,manual_keyed,eur
649,17262,12939,2025-07-22,grocery,1517.06,ae,chip,gbp
650,15293,9355,2025-09-19,travel,6014.86,de,ecommerce,gbp
651,9283,6498,2025-07-08,digital_services,317.3,fr,manual_keyed,usd
652,9273,7378,2025-07-25,jewelry,8004.52,sg,ecommerce,eur
653,22439,9624,2025-06-11,travel,8412.48,br,contactless,cad
654,13299,2096,2025-12-29,electronics,6875.83,br,chip,cad
655,1784,2571,2025-04-02,gaming,7167.76,sg,manual_keyed,usd
656,16153,10319,2025-02-07,gaming,1299.48,br,wallet,eur
657,21662,309,2025-04-27,grocery,8439.3,ae,wallet,gbp
658,14803,5000,2025-01-27,gaming,5837.12,mx,chip,gbp
659,956,1904,2025-06-18,grocery,4096.93,mx,chip,cad
660,8327,9705,2025-07-26,grocery,5682.53,mx,wallet,eur
661,5564,11265,2025-01-06,grocery,6552.99,us,contactless,gbp
662,11731,11045,2025-02-02,gaming,1079.8,ae,contactless,cad
663,14634,4146,2025-02-08,digital_services,9380.91,sg,contactless,cad
664,10539,2459,2025-05-13,digital_services,3156.81,fr,manual_keyed,gbp
665,22071,14746,2025-01-09,grocery,7616.42,br,ecommerce,usd
666,20578,923,2025-09-03,electronics,9063.25,fr,chip,gbp
667,11852,14234,2025-12-27,digital_services,2358.24,ae,contactless,eur
668,8652,904,2025-07-06,grocery,3321.43,br,wallet,eur
669,13643,1331,2025-03-23,grocery,2476.91,sg,contactless,eur
670,21764,622,2025-03-16,fuel,5322.92,br,manual_keyed,cad
671,13336,8628,2025-10-31,gaming,2535.77,mx,chip,cad
672,15570,5035,2025-04-19,grocery,2950.72,fr,ecommerce,eur
673,4313,13981,2025-03-29,travel,5776.77,ae,chip,eur
674,17087,6664,2025-06-09,grocery,3391.59,mx,manual_keyed,gbp
675,19463,3818,2025-03-28,fuel,7635.02,sg,manual_keyed,gbp
676,20017,9349,2025-07-10,fuel,4363.08,sg,chip,eur
677,3049,14242,2025-11-26,gaming,632.09,de,wallet,gbp
678,3466,14326,2025-08-23,gaming,8213.23,br,contactless,usd
679,591,12208,2025-03-14,travel,1408.96,us,contactless,eur
680,7681,373,2025-05-21,cash_advance,7314.7,uk,wallet,cad
681,17845,9454,2025-01-05,electronics,3918.12,uk,chip,gbp
682,952,10125,2025-05-04,electronics,7009.46,de,manual_keyed,gbp
683,16457,14319,2025-03-19,jewelry,4091.22,uk,wallet,usd
684,3051,3379,2025-02-27,electronics,9066.11,mx,manual_keyed,cad
685,2938,3430,2025-02-08,grocery,1823.89,mx,chip,cad
686,22331,951,2025-04-09,gaming,3013.12,us,chip,usd
687,14441,12001,2025-08-03,cash_advance,5177.9,de,ecommerce,gbp
688,15428,6795,2025-08-28,travel,700.48,de,contactless,usd
689,14299,14199,2025-04-19,grocery,7572.18,ae,chip,eur
690,7608,11651,2025-04-04,gaming,8979.09,us,manual_keyed,eur
691,3379,3773,2025-11-30,cash_advance,8340.9,us,wallet,eur
692,3194,8428,2025-10-11,cash_advance,9383.56,ae,ecommerce,cad
693,17028,14851,2025-12-02,electronics,8564.39,uk,contactless,eur
694,10184,76,2025-03-05,electronics,7817.01,br,ecommerce,eur
695,10931,7090,2025-12-13,grocery,8749.31,ae,manual_keyed,eur
696,18529,919,2025-10-16,electronics,1138.44,mx,wallet,cad
697,17858,1056,2025-01-27,digital_services,7584.62,us,ecommerce,eur
698,2357,3095,2025-05-28,travel,5246.85,fr,manual_keyed,gbp
699,19281,4030,2025-03-05,jewelry,6082.8,br,ecommerce,gbp
700,2210,715,2025-11-16,electronics,319.3,sg,manual_keyed,eur
701,19252,4730,2025-02-22,fuel,746.95,mx,ecommerce,gbp
702,719,14151,2025-12-25,gaming,7022.51,uk,contactless,eur
703,3844,11313,2025-04-28,digital_services,27.63,ae,contactless,eur
704,23006,5416,2025-06-16,digital_services,5333.88,uk,contactless,usd
705,24165,11160,2025-07-22,gaming,7319.22,uk,wallet,cad
706,20349,12070,2025-07-10,jewelry,7464.6,de,ecommerce,gbp
707,20454,13672,2025-08-13,digital_services,4173.08,de,manual_keyed,eur
708,968,11603,2025-04-19,digital_services,1318.76,fr,wallet,usd
709,16449,1148,2025-08-02,grocery,2502.43,de,manual_keyed,gbp
710,551,7908,2025-02-27,travel,7556.92,br,chip,usd
711,8329,7875,2025-03-14,fuel,1685.53,uk,wallet,gbp
712,4698,13259,2025-07-02,electronics,6654.08,ae,manual_keyed,gbp
713,134,11135,2025-04-16,jewelry,4378.2,uk,wallet,usd
714,18028,9729,2025-07-16,gaming,4992.79,fr,wallet,eur
715,15163,7682,2025-05-06,jewelry,8379.17,sg,manual_keyed,gbp
716,1877,12354,2025-02-09,grocery,5385.8,us,wallet,cad
717,22413,10196,2025-03-25,travel,3587.07,mx,manual_keyed,gbp
718,11106,653,2025-03-03,jewelry,3678.69,br,contactless,eur
719,10865,3889,2025-07-21,travel,6402.54,fr,manual_keyed,eur
720,254,2406,2025-11-03,travel,3409.17,ae,chip,cad
721,6174,2601,2025-02-26,gaming,4994.23,br,wallet,eur
722,6386,2086,2025-09-03,electronics,1796.66,us,ecommerce,cad
723,13099,14132,2025-11-09,cash_advance,5239.6,de,manual_keyed,eur
724,12550,10783,2025-06-15,travel,1957.91,br,manual_keyed,usd
725,9504,7594,2025-03-26,electronics,3995.62,br,contactless,cad
726,5049,4004,2025-04-29,fuel,1346.05,mx,chip,cad
727,3872,13556,2025-02-22,grocery,6944.89,uk,ecommerce,eur
728,10471,7082,2025-05-06,jewelry,5751.03,mx,ecommerce,usd
729,5720,13302,2025-09-03,gaming,7565.23,br,contactless,cad
730,3538,1657,2025-05-02,electronics,1612.73,uk,chip,eur
731,19043,9141,2025-09-18,digital_services,2833.37,br,chip,eur
732,9191,8651,2025-03-12,gaming,7134.04,fr,ecommerce,eur
733,13456,7546,2025-12-31,electronics,216.83,us,wallet,eur
734,18693,2043,2025-08-23,travel,720.45,uk,wallet,usd
735,22883,13778,2025-08-17,gaming,8920.32,mx,manual_keyed,cad
736,22122,2569,2025-12-22,jewelry,3337.37,fr,contactless,eur
737,22060,2411,2025-01-08,cash_advance,1330.8,uk,chip,eur
738,4345,1845,2025-09-25,jewelry,758.97,mx,wallet,cad
739,17766,6381,2025-11-27,electronics,9417.57,br,contactless,usd
740,1698,3341,2025-02-07,grocery,3330.96,sg,ecommerce,usd
741,3995,2757,2025-05-26,digital_services,8049.38,us,ecommerce,gbp
742,12549,1691,2025-11-06,cash_advance,8119.75,br,ecommerce,eur
743,9853,11306,2025-08-03,electronics,7148.62,us,wallet,gbp
744,13758,1764,2025-01-01,jewelry,5902.78,ae,wallet,gbp
745,23762,9200,2025-09-07,digital_services,1261.85,ae,manual_keyed,usd
746,4933,7103,2025-11-30,fuel,3932.61,ae,ecommerce,usd
747,14966,4558,2025-04-19,cash_advance,5558.11,uk,contactless,cad
748,1632,14107,2025-11-02,electronics,5019.52,sg,wallet,usd
749,23352,8091,2025-08-02,digital_services,5106.61,mx,wallet,usd
750,17791,4015,2025-01-01,travel,6427.91,br,contactless,cad
751,4153,8373,2025-07-16,travel,562.17,uk,wallet,cad
752,20464,13380,2025-03-19,digital_services,1899.1,ae,ecommerce,usd
753,12806,1257,2025-03-25,jewelry,4886.1,de,contactless,cad
754,16877,13660,2025-01-07,fuel,3212.77,mx,ecommerce,cad
755,12938,11516,2025-09-09,travel,6296.84,uk,wallet,gbp
756,1874,660,2025-04-18,digital_services,7169.58,fr,manual_keyed,usd
